"Subject","Experiment","Group","Age","Gender","Running","Condition","Cycle","Sample","Cue","Target","Acc","Resp","RT"
46,"TPL2","4","19","female","First Word",NA,"1","10","immolate","sacrifice","0","immitate","5772"
46,"TPL2","4","19","female","First Word",NA,"1","11","succursal","branch","0","","0"
46,"TPL2","4","19","female","First Word",NA,"1","12","esculent","edible","0","incline","6093"
46,"TPL2","4","19","female","First Word",NA,"1","13","everse","overthrow","0","otherworldly","6592"
46,"TPL2","4","19","female","First Word",NA,"1","14","maunder","ramble","0","marauder","8032"
46,"TPL2","4","19","female","First Word",NA,"1","15","subduce","withdraw","0","deduct","7148"
46,"TPL2","4","19","female","Recall","First Word","2","16","inchoate","undeveloped","0","consume","37495"
46,"TPL2","4","19","female","Recall","First Word","2","17","subduce","withdraw","1","withdraw","9357"
46,"TPL2","4","19","female","Recall","First Word","2","18","frond","leaf","1","leaf","5036"
46,"TPL2","4","19","female","Recall","First Word","2","19","succursal","branch","0","demote","27761"
46,"TPL2","4","19","female","Recall","First Word","2","20","esculent","edible","1","edible","33494"
46,"TPL2","4","19","female","Recall","First Word","2","21","interstice","space","1","space","17287"
46,"TPL2","4","19","female","Recall","First Word","2","22","roil","billow","0","throw","10836"
46,"TPL2","4","19","female","Recall","First Word","2","23","limpid","clear","1","clear","5128"
46,"TPL2","4","19","female","Recall","First Word","2","24","everse","overthrow","0","quiet","21301"
46,"TPL2","4","19","female","Recall","First Word","2","25","subluxation","dislocation","0","recourse","55548"
46,"TPL2","4","19","female","Recall","First Word","2","26","opprobrium","disgrace","0","balance","12646"
46,"TPL2","4","19","female","Recall","First Word","2","27","inculcate","instil","0","decide","20711"
46,"TPL2","4","19","female","Recall","First Word","2","28","maunder","ramble","1","ramble","18444"
46,"TPL2","4","19","female","Recall","First Word","2","29","immolate","sacrifice","0","rise","20605"
46,"TPL2","4","19","female","Recall","First Word","2","30","subsecive","spare","0","lesser","21564"
46,"TPL2","4","19","female","PracticeStudy",NA,"1","1","tantivy","quick",NA,NA,NA
46,"TPL2","4","19","female","PracticeStudy",NA,"1","2","zamindar","landlord",NA,NA,NA
46,"TPL2","4","19","female","PracticeStudy",NA,"1","3","gadoid","fish",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","1","spoliate","plunder",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","2","imprecation","curse",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","3","picaroon","cheat",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","4","plangent","noisy",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","5","burgeon","flourish",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","6","minatory","threatening",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","7","stolid","unemotional",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","8","valinch","tube",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","9","objurgate","rebuke",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","10","encomium","tribute",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","11","gossamer","flimsy",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","12","superate","overcome",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","13","sprauncy","smart",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","14","slake","quench",NA,NA,NA
46,"TPL2","4","19","female","Study",NA,"1","15","blandish","flatter",NA,NA,NA
46,"TPL2","4","19","female","Recall","Study","3","31","slake","quench","1","quench","5877"
46,"TPL2","4","19","female","Recall","Study","3","32","encomium","tribute","1","tribute","6912"
46,"TPL2","4","19","female","Recall","Study","3","33","spoliate","plunder","1","plunder","6669"
46,"TPL2","4","19","female","Recall","Study","3","34","sprauncy","smart","1","smart","6059"
46,"TPL2","4","19","female","Recall","Study","3","35","objurgate","rebuke","0","cheat","36710"
46,"TPL2","4","19","female","Recall","Study","3","36","burgeon","flourish","0","flatter","14365"
46,"TPL2","4","19","female","Recall","Study","3","37","picaroon","cheat","1","cheat","31488"
46,"TPL2","4","19","female","Recall","Study","3","38","plangent","noisy","0","thief","54816"
46,"TPL2","4","19","female","Recall","Study","3","39","stolid","unemotional","0","plunder","78512"
46,"TPL2","4","19","female","Recall","Study","3","40","valinch","tube","0","tool","18857"
46,"TPL2","4","19","female","Recall","Study","3","41","gossamer","flimsy","1","flimsy","6898"
46,"TPL2","4","19","female","Recall","Study","3","42","superate","overcome","1","overcome","8493"
46,"TPL2","4","19","female","Recall","Study","3","43","minatory","threatening","0","dangerous","16170"
46,"TPL2","4","19","female","Recall","Study","3","44","blandish","flatter","1","flatter","14497"
46,"TPL2","4","19","female","Recall","Study","3","45","imprecation","curse","1","curse","20211"
47,"TPL2","5","19","male","PracticeFirstWord",NA,"1","1","desman","mole","0","name","4002"
47,"TPL2","5","19","male","PracticeFirstWord",NA,"1","2","leggiadrous","elegant","0","species","9820"
47,"TPL2","5","19","male","PracticeFirstWord",NA,"1","3","zamindar","landlord","0","","0"
47,"TPL2","5","19","male","PracticeRecall","firstword","1","1","zamindar","landlord","1","landlord","17020"
47,"TPL2","5","19","male","PracticeRecall","firstword","1","2","leggiadrous","elegant","1","elegant","6585"
47,"TPL2","5","19","male","PracticeRecall","firstword","1","3","desman","mole","1","mole","3427"
47,"TPL2","5","19","male","First Word",NA,"1","1","orotund","pompous","0","round","5478"
47,"TPL2","5","19","male","First Word",NA,"1","2","everse","overthrow","0","reject","7704"
47,"TPL2","5","19","male","First Word",NA,"1","3","limpid","clear","0","creature","4807"
47,"TPL2","5","19","male","First Word",NA,"1","4","effulgent","shining","0","rude","6769"
47,"TPL2","5","19","male","First Word",NA,"1","5","slake","quench","0","liquid","7484"
47,"TPL2","5","19","male","First Word",NA,"1","6","valinch","tube","0","bird","7367"
47,"TPL2","5","19","male","First Word",NA,"1","7","succursal","branch","0","accusal","7317"
47,"TPL2","5","19","male","First Word",NA,"1","8","immure","imprison","0","immune","5476"
47,"TPL2","5","19","male","First Word",NA,"1","9","spoffish","fussy","0","pompous","4451"
47,"TPL2","5","19","male","First Word",NA,"1","10","plangent","noisy","0","odour","5274"
47,"TPL2","5","19","male","First Word",NA,"1","11","immolate","sacrifice","0","destroy","4253"
47,"TPL2","5","19","male","First Word",NA,"1","12","blandish","flatter","0","substancele","9904"
47,"TPL2","5","19","male","First Word",NA,"1","13","compendious","concise","0","comprehensive","6347"
47,"TPL2","5","19","male","First Word",NA,"1","14","inchoate","undeveloped","0","action","8756"
47,"TPL2","5","19","male","First Word",NA,"1","15","gossamer","flimsy","0","smooth","4153"
47,"TPL2","5","19","male","Recall","First Word","1","1","limpid","clear","1","clear","6912"
47,"TPL2","5","19","male","Recall","First Word","1","2","everse","overthrow","0","for","14665"
47,"TPL2","5","19","male","Recall","First Word","1","3","valinch","tube","1","tube","9521"
47,"TPL2","5","19","male","Recall","First Word","1","4","slake","quench","1","quench","3929"
47,"TPL2","5","19","male","Recall","First Word","1","5","orotund","pompous","1","pompous","9552"
47,"TPL2","5","19","male","Recall","First Word","1","6","immure","imprison","1","imprison","6851"
47,"TPL2","5","19","male","Recall","First Word","1","7","spoffish","fussy","0","demanding","18227"
47,"TPL2","5","19","male","Recall","First Word","1","8","immolate","sacrifice","0","sacrafice","5141"
47,"TPL2","5","19","male","Recall","First Word","1","9","plangent","noisy","0","plant","44503"
47,"TPL2","5","19","male","Recall","First Word","1","10","succursal","branch","0","reprieve","18485"
47,"TPL2","5","19","male","Recall","First Word","1","11","inchoate","undeveloped","0","see","19147"
47,"TPL2","5","19","male","Recall","First Word","1","12","gossamer","flimsy","0","fragile","5150"
47,"TPL2","5","19","male","Recall","First Word","1","13","effulgent","shining","0","odouress","30220"
47,"TPL2","5","19","male","Recall","First Word","1","14","blandish","flatter","0","tasteless","14207"
47,"TPL2","5","19","male","Recall","First Word","1","15","compendious","concise","1","concise","4103"
47,"TPL2","5","19","male","PracticeStudy",NA,"1","1","achene","fruit",NA,NA,NA
47,"TPL2","5","19","male","PracticeStudy",NA,"1","2","infandous","horrible",NA,NA,NA
47,"TPL2","5","19","male","PracticeStudy",NA,"1","3","carcanet","necklace",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","1","imprecation","curse",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","2","subduce","withdraw",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","3","contumacious","rebellious",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","4","picaroon","cheat",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","5","roil","billow",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","6","subvention","grant",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","7","recreant","surrendering",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","8","inculcate","instil",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","9","stolid","unemotional",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","10","inimical","hostile",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","11","encomium","tribute",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","12","frond","leaf",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","13","stanchion","support",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","14","esculent","edible",NA,NA,NA
47,"TPL2","5","19","male","Study",NA,"1","15","maunder","ramble",NA,NA,NA
47,"TPL2","5","19","male","Recall","Study","2","16","frond","leaf","1","leaf","3332"
47,"TPL2","5","19","male","Recall","Study","2","17","stanchion","support","0","help","6232"
47,"TPL2","5","19","male","Recall","Study","2","18","esculent","edible","1","edible","5281"
47,"TPL2","5","19","male","Recall","Study","2","19","encomium","tribute","1","tribute","6586"
47,"TPL2","5","19","male","Recall","Study","2","20","recreant","surrendering","0","punish","31369"
47,"TPL2","5","19","male","Recall","Study","2","21","inimical","hostile","1","hostile","4222"
47,"TPL2","5","19","male","Recall","Study","2","22","picaroon","cheat","1","cheat","18450"
47,"TPL2","5","19","male","Recall","Study","2","23","stolid","unemotional","1","unemotional","13823"
47,"TPL2","5","19","male","Recall","Study","2","24","subduce","withdraw","1","withdraw","5552"
47,"TPL2","5","19","male","Recall","Study","2","25","maunder","ramble","1","ramble","5742"
47,"TPL2","5","19","male","Recall","Study","2","26","imprecation","curse","1","curse","7744"
47,"TPL2","5","19","male","Recall","Study","2","27","inculcate","instil","1","instil","13817"
47,"TPL2","5","19","male","Recall","Study","2","28","roil","billow","0","end","27998"
47,"TPL2","5","19","male","Recall","Study","2","29","subvention","grant","0","surrender","35295"
47,"TPL2","5","19","male","Recall","Study","2","30","contumacious","rebellious","0","difficult","22871"
47,"TPL2","5","19","male","PracticeMeaning",NA,"1","1","gadoid","fish","0","medical","7096"
47,"TPL2","5","19","male","PracticeMeaning",NA,"1","2","droze","drip","0","sleep","4394"
47,"TPL2","5","19","male","PracticeMeaning",NA,"1","3","tantivy","quick","0","jelous","7585"
47,"TPL2","5","19","male","Meaning",NA,"1","1","peculate","embezzle","0","know","6362"
47,"TPL2","5","19","male","Meaning",NA,"1","2","descry","discover","0","denou","9753"
47,"TPL2","5","19","male","Meaning",NA,"1","3","interstice","space","0","put","7216"
47,"TPL2","5","19","male","Meaning",NA,"1","4","subluxation","dislocation","0","discomfort","8325"
47,"TPL2","5","19","male","Meaning",NA,"1","5","subsecive","spare","0","definite","5236"
47,"TPL2","5","19","male","Meaning",NA,"1","6","spoliate","plunder","0","waste","4149"
47,"TPL2","5","19","male","Meaning",NA,"1","7","sprauncy","smart","0","jaunty","4482"
47,"TPL2","5","19","male","Meaning",NA,"1","8","superate","overcome","0","together","7397"
47,"TPL2","5","19","male","Meaning",NA,"1","9","objurgate","rebuke","0","free","4711"
47,"TPL2","5","19","male","Meaning",NA,"1","10","lassitude","tiredness","0","height","8753"
47,"TPL2","5","19","male","Meaning",NA,"1","11","minatory","threatening","0","minor","8924"
47,"TPL2","5","19","male","Meaning",NA,"1","12","burgeon","flourish","0","hit","8312"
47,"TPL2","5","19","male","Meaning",NA,"1","13","roke","mist","0","attack","7064"
47,"TPL2","5","19","male","Meaning",NA,"1","14","opprobrium","disgrace","0","room","4599"
47,"TPL2","5","19","male","Meaning",NA,"1","15","stentorian","loud","0","politician","7273"
47,"TPL2","5","19","male","Recall","Meaning","3","31","descry","discover","1","discover","12068"
47,"TPL2","5","19","male","Recall","Meaning","3","32","stentorian","loud","1","loud","3524"
47,"TPL2","5","19","male","Recall","Meaning","3","33","lassitude","tiredness","0","loudness","18999"
47,"TPL2","5","19","male","Recall","Meaning","3","34","sprauncy","smart","0","polite","18628"
47,"TPL2","5","19","male","Recall","Meaning","3","35","opprobrium","disgrace","1","disgrace","6429"
47,"TPL2","5","19","male","Recall","Meaning","3","36","peculate","embezzle","1","embezzle","6278"
47,"TPL2","5","19","male","Recall","Meaning","3","37","burgeon","flourish","0","fish","12612"
47,"TPL2","5","19","male","Recall","Meaning","3","38","roke","mist","0","drink","9598"
47,"TPL2","5","19","male","Recall","Meaning","3","39","objurgate","rebuke","0","withdraw","13573"
47,"TPL2","5","19","male","Recall","Meaning","3","40","subsecive","spare","0","abusive","9499"
47,"TPL2","5","19","male","Recall","Meaning","3","41","minatory","threatening","0","minatour","12838"
47,"TPL2","5","19","male","Recall","Meaning","3","42","subluxation","dislocation","0","usurp","7370"
47,"TPL2","5","19","male","Recall","Meaning","3","43","spoliate","plunder","0","add","7479"
47,"TPL2","5","19","male","Recall","Meaning","3","44","interstice","space","0","place","5851"
47,"TPL2","5","19","male","Recall","Meaning","3","45","superate","overcome","0","guess","15881"
48,"TPL2","6","22","female","PracticeFirstWord",NA,"1","1","leggiadrous","elegant","0","dinosaur","5559"
48,"TPL2","6","22","female","PracticeFirstWord",NA,"1","2","achene","fruit","0","keen","5819"
48,"TPL2","6","22","female","PracticeFirstWord",NA,"1","3","tantivy","quick","0","tantalise","9999"
48,"TPL2","6","22","female","PracticeRecall","firstword","1","1","achene","fruit","1","fruit","2986"
48,"TPL2","6","22","female","PracticeRecall","firstword","1","2","leggiadrous","elegant","0","quick","16935"
48,"TPL2","6","22","female","PracticeRecall","firstword","1","3","tantivy","quick","1","quick","2123"
48,"TPL2","6","22","female","First Word",NA,"1","1","subduce","withdraw","0","subdue","5617"
48,"TPL2","6","22","female","First Word",NA,"1","2","contumacious","rebellious","0","agree","6189"
48,"TPL2","6","22","female","First Word",NA,"1","3","inchoate","undeveloped","0","inhale","4726"
